,HISTORY,HOSPITALS,CITIES,QUOATA,MIN,MAX,REGIONS
474,16.12.2021,Siirt Pervari İlçe Sağlık Müd.,Siirt,1,"80,32","80,32",Güneydoğu Anadolu Bölgesi
475,16.12.2021,Siirt Kurtalan İlçe Sağlık Müd.,Siirt,1,"84,29","84,29",Güneydoğu Anadolu Bölgesi
476,16.12.2021,Siirt Aydınlar TSM.,Siirt,1,"88,75","88,75",Güneydoğu Anadolu Bölgesi
477,16.12.2021,Hizan Devlet Hast.,Bitlis,6,"74,07","75,91",Doğu Anadolu Bölgesi
478,16.12.2021,Bitlis Mutki İlçe Sağlık Müd.,Bitlis,2,"74,14","79,45",Doğu Anadolu Bölgesi
479,16.12.2021,Güroymak Devlet Hast.,Bitlis,8,"74,63","78,32",Doğu Anadolu Bölgesi
480,16.12.2021,Bitlis Hizan İlçe Sağlık Müd.,Bitlis,2,"74,88","76,61",Doğu Anadolu Bölgesi
481,16.12.2021,Bitlis Adilcevaz İlçe Sağlık Müd.,Bitlis,2,"75,13","77,12",Doğu Anadolu Bölgesi
482,16.12.2021,Adilcevaz Onkoloji Hast.,Bitlis,7,"75,79","76,13",Doğu Anadolu Bölgesi
483,16.12.2021,Bitlis Güroymak İlçe Sağlık Müd.,Bitlis,2,"76,11","85,08",Doğu Anadolu Bölgesi
484,16.12.2021,Bitlis Devlet Hast.,Bitlis,16,"76,16","81,66",Doğu Anadolu Bölgesi
485,16.12.2021,Ahlat Devlet Hast.,Bitlis,10,"76,22","80,73",Doğu Anadolu Bölgesi
486,16.12.2021,Bitlis Ahlat İlçe Sağlık Müd.,Bitlis,2,"76,24","77,71",Doğu Anadolu Bölgesi
487,16.12.2021,Tatvan Devlet Hast.,Bitlis,50,"76,55","82,65",Doğu Anadolu Bölgesi
488,16.12.2021,Bitlis Merkez TSM.,Bitlis,2,"80,98","85,82",Doğu Anadolu Bölgesi
489,16.12.2021,Şırnak Beytüşşebap TSM.,Şırnak,2,"74,08","74,5",Güneydoğu Anadolu Bölgesi
490,16.12.2021,Beytüşşebap İlçe Devlet Hast.,Şırnak,6,"74,55","76,46",Güneydoğu Anadolu Bölgesi
491,16.12.2021,Uludere Devlet Hast.,Şırnak,6,"75,59","80,65",Güneydoğu Anadolu Bölgesi
492,16.12.2021,Şırnak Uludere İlçe Sağlık Müd.,Şırnak,2,"75,69","76,29",Güneydoğu Anadolu Bölgesi
493,16.12.2021,Şırnak Şehit Aydoğan Aydın Devlet Hast.,Şırnak,4,"76,54","77,62",Güneydoğu Anadolu Bölgesi
494,16.12.2021,Şırnak Merkez TSM.,Şırnak,2,"76,55","76,67",Güneydoğu Anadolu Bölgesi
495,16.12.2021,Şırnak İl Sağlık Müd.,Şırnak,3,"76,86","77,51",Güneydoğu Anadolu Bölgesi
496,16.12.2021,Güçlükonak İlçe Devlet Hast.,Şırnak,1,"76,91","76,91",Güneydoğu Anadolu Bölgesi
497,16.12.2021,Şırnak Devlet Hast.,Şırnak,19,"77,28","80,82",Güneydoğu Anadolu Bölgesi
498,16.12.2021,Şırnak İdil İlçe Sağlık Müd.,Şırnak,1,"77,71","77,71",Güneydoğu Anadolu Bölgesi
499,16.12.2021,Silopi Devlet Hast.,Şırnak,13,"77,92","82,78",Güneydoğu Anadolu Bölgesi
500,16.12.2021,Şırnak Cizre İlçe Sağlık Müd.,Şırnak,6,"78,58","91,41",Güneydoğu Anadolu Bölgesi
501,16.12.2021,İdil Devlet Hast.,Şırnak,9,"78,61","89,36",Güneydoğu Anadolu Bölgesi
502,16.12.2021,Cizre Dr. Selahattin Cizrelioğlu Devlet Hast.,Şırnak,12,"78,63","87,53",Güneydoğu Anadolu Bölgesi
503,16.12.2021,Sulusaray İlçe Devlet Hast.,Tokat,1,"74,09","74,09",Karadeniz Bölgesi
504,16.12.2021,Başçiftlik İlçe Devlet Hast.,Tokat,1,"74,11","74,11",Karadeniz Bölgesi
505,16.12.2021,Yeşilyurt İlçe Devlet Hast.,Tokat,1,"74,31","74,31",Karadeniz Bölgesi
506,16.12.2021,Erbaa Devlet Hast.,Tokat,8,"74,4","75,91",Karadeniz Bölgesi
507,16.12.2021,Artova İlçe Devlet Hast.,Tokat,1,"75,04","75,04",Karadeniz Bölgesi
508,16.12.2021,Almus Devlet Hast.,Tokat,2,"75,22","76,14",Karadeniz Bölgesi
509,16.12.2021,Reşadiye Devlet Hast.,Tokat,2,"75,43","77,29",Karadeniz Bölgesi
510,16.12.2021,Turhal Devlet Hast.,Tokat,4,"76,33","81,24",Karadeniz Bölgesi
511,16.12.2021,Tokat Devlet Hast.,Tokat,18,"76,36","85,89",Karadeniz Bölgesi
512,16.12.2021,Zile Devlet Hast.,Tokat,2,"76,47","76,52",Karadeniz Bölgesi
513,16.12.2021,Tokat Dr. Cevdet Aykan Ruh Sağ.ve Hastal.Hast.,Tokat,2,"77,24","82,21",Karadeniz Bölgesi
514,16.12.2021,Günyüzü Şehit Melih Özcan İlçe Devlet Hast.,Eskişehir,1,"74,11","74,11",İç Anadolu Bölgesi
515,16.12.2021,Mihalıççık Gün Sazak İlçe Devlet Hast.,Eskişehir,1,"74,33","74,33",İç Anadolu Bölgesi
516,16.12.2021,Eskişehir Sarıcakaya TSM.,Eskişehir,1,"75,57","75,57",İç Anadolu Bölgesi
517,16.12.2021,Çifteler Devlet Hast.,Eskişehir,1,"75,78","75,78",İç Anadolu Bölgesi
518,16.12.2021,Eskişehir Mihalgazi TSM.,Eskişehir,1,"76,31","76,31",İç Anadolu Bölgesi
519,16.12.2021,Alpu İlçe Devlet Hast.,Eskişehir,1,"77,25","77,25",İç Anadolu Bölgesi
520,16.12.2021,Eskişehir Han TSM.,Eskişehir,1,"77,54","77,54",İç Anadolu Bölgesi
521,16.12.2021,Eskişehir Seyitgazi TSM.,Eskişehir,1,"78,98","78,98",İç Anadolu Bölgesi
522,16.12.2021,Eskişehir Şehir Hast.,Eskişehir,21,"80,22","90,29",İç Anadolu Bölgesi
523,16.12.2021,Eskişehir Sivrihisar TSM.,Eskişehir,1,"81,17","81,17",İç Anadolu Bölgesi
524,16.12.2021,Eskişehir Yunus Emre Devlet Hast.,Eskişehir,6,"83,91","87,7",İç Anadolu Bölgesi
525,16.12.2021,Eskişehir İnönü TSM.,Eskişehir,1,"85,73","85,73",İç Anadolu Bölgesi
526,16.12.2021,Akyazı Devlet Hast.,Sakarya,7,"74,15","76,4",Marmara Bölgesi
527,16.12.2021,Hendek Devlet Hast.,Sakarya,8,"74,59","75,83",Marmara Bölgesi
528,16.12.2021,Sakarya EAH.,Sakarya,128,"74,65","87,65",Marmara Bölgesi
529,16.12.2021,Kaynarca Şehit Gökhan Ayder İlçe Devlet Hast.,Sakarya,1,"74,86","74,86",Marmara Bölgesi
530,16.12.2021,Yenikent Devlet Hast.,Sakarya,6,"75,92","77,85",Marmara Bölgesi
531,16.12.2021,Karasu Devlet Hast.,Sakarya,6,"75,98","81,52",Marmara Bölgesi
532,16.12.2021,Toyotasa Acil Yardım Hast.,Sakarya,6,"77,49","83,66",Marmara Bölgesi
533,16.12.2021,Sapanca İlçe Devlet Hast.,Sakarya,1,"79,87","79,87",Marmara Bölgesi
534,16.12.2021,Sakarya Kocaali TSM.,Sakarya,1,"85,45","85,45",Marmara Bölgesi
535,16.12.2021,Kandıra Ecz. Kazım Dinç Devlet Hast.,Kocaeli,8,"74,16","75,59",Marmara Bölgesi
536,16.12.2021,Dilovası Devlet Hast.,Kocaeli,6,"74,99","76,74",Marmara Bölgesi
537,16.12.2021,Derince EAH.,Kocaeli,31,"75,24","79,76",Marmara Bölgesi
538,16.12.2021,Gölcük Necati Çelik Devlet Hast.,Kocaeli,10,"75,46","78,51",Marmara Bölgesi
539,16.12.2021,Karamürsel Devlet Hast.,Kocaeli,6,"75,5","76,41",Marmara Bölgesi
540,16.12.2021,Gebze Fatih Devlet Hast.,Kocaeli,21,"75,57","82,43",Marmara Bölgesi
541,16.12.2021,Kocaeli İzmit Seka Devlet Hast.,Kocaeli,12,"76,2","81,62",Marmara Bölgesi
542,16.12.2021,Darıca Farabi EAH.,Kocaeli,13,"76,21","80,42",Marmara Bölgesi
543,16.12.2021,Kocaeli Devlet Hast.,Kocaeli,16,"77,36","81,32",Marmara Bölgesi
544,16.12.2021,Körfez Devlet Hast.,Kocaeli,2,"77,63","81,05",Marmara Bölgesi
545,16.12.2021,Kocaeli Dilovası İlçe Sağlık Müd.,Kocaeli,1,"78,18","78,18",Marmara Bölgesi
546,16.12.2021,Kocaeli Kandıra İlçe Sağlık Müd.,Kocaeli,1,"79,64","79,64",Marmara Bölgesi
547,16.12.2021,Kocaeli Çayırova İlçe Sağlık Müd.,Kocaeli,1,"80,42","80,42",Marmara Bölgesi
548,16.12.2021,Kocaeli Körfez İlçe Sağlık Müd.,Kocaeli,2,"80,66","80,66",Marmara Bölgesi
549,16.12.2021,Kocaeli Gölcük İlçe Sağlık Müd.,Kocaeli,1,"80,76","80,76",Marmara Bölgesi
550,16.12.2021,Kocaeli Derince İlçe Sağlık Müd.,Kocaeli,2,"81,18","81,41",Marmara Bölgesi
551,16.12.2021,Kocaeli Gebze İlçe Sağlık Müd.,Kocaeli,2,"82,21","82,95",Marmara Bölgesi
552,16.12.2021,Kocaeli Başiskele İlçe Sağlık Müd.,Kocaeli,1,"83,2","83,2",Marmara Bölgesi
553,16.12.2021,Kocaeli İzmit İlçe Sağlık Müd.,Kocaeli,2,"84,11","85,91",Marmara Bölgesi
554,16.12.2021,Kocaeli Darıca İlçe Sağlık Müd.,Kocaeli,1,"84,83","84,83",Marmara Bölgesi
555,16.12.2021,Kocaeli Kartepe İlçe Sağlık Müd.,Kocaeli,1,"85,56","85,56",Marmara Bölgesi
556,16.12.2021,Kocaeli Karamürsel İlçe Sağlık Müd.,Kocaeli,1,"87,37","87,37",Marmara Bölgesi
557,16.12.2021,Sultandağı İlçe Devlet Hast.,Afyonkarahisar,1,"74,21","74,21",Ege Bölgesi
558,16.12.2021,Çay Devlet Hast.,Afyonkarahisar,2,"74,35","74,41",Ege Bölgesi
559,16.12.2021,Emirdağ Devlet Hast.,Afyonkarahisar,6,"74,57","75,64",Ege Bölgesi
560,16.12.2021,İscehisar Karamehmet Devlet Hast.,Afyonkarahisar,2,"74,98","75,44",Ege Bölgesi
561,16.12.2021,Şuhut Devlet Hast.,Afyonkarahisar,5,"75,04","77,32",Ege Bölgesi
562,16.12.2021,Sinanpaşa Devlet Hast.,Afyonkarahisar,2,"75,42","75,77",Ege Bölgesi
563,16.12.2021,Dinar Devlet Hast.,Afyonkarahisar,4,"75,8","78,79",Ege Bölgesi
564,16.12.2021,Çobanlar İlçe Devlet Hast.,Afyonkarahisar,1,"75,86","75,86",Ege Bölgesi
565,16.12.2021,Bolvadin Dr.Halil İbrahim Özsoy Devlet Hast.,Afyonkarahisar,2,"76,13","77,67",Ege Bölgesi
566,16.12.2021,Sandıklı Devlet Hast.,Afyonkarahisar,4,"76,56","77,16",Ege Bölgesi
567,16.12.2021,Afyonkarahisar Devlet Hast.,Afyonkarahisar,10,"77,41","80,76",Ege Bölgesi
568,16.12.2021,Güzelyurt İlçe Devlet Hast.,Aksaray,2,"74,26","74,31",İç Anadolu Bölgesi
569,16.12.2021,Ortaköy Devlet Hast.,Aksaray,4,"74,31","75,45",İç Anadolu Bölgesi
570,16.12.2021,Eskil Devlet Hast.,Aksaray,4,"74,34","75,06",İç Anadolu Bölgesi
571,16.12.2021,Ağaçören İlçe Devlet Hast.,Aksaray,1,"74,55","74,55",İç Anadolu Bölgesi
572,16.12.2021,Sarıyahşi İlçe Devlet Hast.,Aksaray,1,"74,84","74,84",İç Anadolu Bölgesi
573,16.12.2021,Gülağaç İlçe Devlet Hast.,Aksaray,2,"74,86","74,99",İç Anadolu Bölgesi
574,16.12.2021,Aksaray EAH.,Aksaray,71,"75,08","86,28",İç Anadolu Bölgesi
575,16.12.2021,Aksaray Sultanhanı TSM.,Aksaray,3,"75,35","76,78",İç Anadolu Bölgesi
576,16.12.2021,Aksaray Gülağaç TSM.,Aksaray,1,"75,37","75,37",İç Anadolu Bölgesi
577,16.12.2021,Aksaray Eskil TSM.,Aksaray,1,"76,49","76,49",İç Anadolu Bölgesi
578,16.12.2021,Aksaray Ortaköy İlçe Sağlık Müd.,Aksaray,1,"76,62","76,62",İç Anadolu Bölgesi
579,16.12.2021,Aksaray Merkez TSM.,Aksaray,2,"77,8","84,17",İç Anadolu Bölgesi
580,16.12.2021,Taşova Devlet Hast.,Amasya,2,"74,4","74,78",Karadeniz Bölgesi
581,16.12.2021,Gümüşhacıköy Devlet Hast.,Amasya,2,"74,92","75,7",Karadeniz Bölgesi
582,16.12.2021,Suluova Devlet Hast.,Amasya,4,"74,99","75,36",Karadeniz Bölgesi
583,16.12.2021,Amasya Sabuncuoğlu Şerefeddin EAH.,Amasya,16,"75,71","84,51",Karadeniz Bölgesi
584,16.12.2021,Merzifon Kara Mustafa Paşa Devlet Hast.,Amasya,6,"76,01","79,49",Karadeniz Bölgesi
585,16.12.2021,Göynücek İlçe Devlet Hast.,Amasya,1,"77,62","77,62",Karadeniz Bölgesi
586,16.12.2021,Denizli Baklan TSM.,Denizli,1,"74,42","74,42",Ege Bölgesi
587,16.12.2021,Güney İlçe Devlet Hast.,Denizli,1,"75,33","75,33",Ege Bölgesi
588,16.12.2021,Denizli Bekilli TSM.,Denizli,1,"75,69","75,69",Ege Bölgesi
589,16.12.2021,Denizli Çal TSM.,Denizli,1,"76,03","76,03",Ege Bölgesi
590,16.12.2021,Çal Devlet Hast.,Denizli,2,"76,37","77,31",Ege Bölgesi
591,16.12.2021,Çivril Şehit Hilmi Öz Devlet Hast.,Denizli,4,"76,43","78,85",Ege Bölgesi
592,16.12.2021,Denizli Çivril İlçe Sağlık Müd.,Denizli,1,"76,72","76,72",Ege Bölgesi
593,16.12.2021,Çardak İlçe Devlet Hast.,Denizli,2,"76,74","77,39",Ege Bölgesi
594,16.12.2021,Buldan Göğüs Hastal. Hast.,Denizli,2,"76,78","76,91",Ege Bölgesi
595,16.12.2021,Denizli Beyağaç TSM.,Denizli,1,"76,93","76,93",Ege Bölgesi
596,16.12.2021,Denizli Kale TSM.,Denizli,1,"77,48","77,48",Ege Bölgesi
597,16.12.2021,Kale İlçe Devlet Hast.,Denizli,2,"78,37","78,71",Ege Bölgesi
598,16.12.2021,Çameli İlçe Devlet Hast.,Denizli,1,"78,86","78,86",Ege Bölgesi
599,16.12.2021,Denizli Bozkurt TSM.,Denizli,1,"78,96","78,96",Ege Bölgesi
600,16.12.2021,Denizli Buldan TSM.,Denizli,1,"79,12","79,12",Ege Bölgesi
601,16.12.2021,Denizli Devlet Hast.,Denizli,9,"79,53","81,68",Ege Bölgesi
602,16.12.2021,Tavas Devlet Hast.,Denizli,1,"79,6","79,6",Ege Bölgesi
603,16.12.2021,Denizli Babadağ TSM.,Denizli,2,"79,74","80,96",Ege Bölgesi
604,16.12.2021,Acıpayam Devlet Hast.,Denizli,1,"80,18","80,18",Ege Bölgesi
605,16.12.2021,Denizli Servergazi Devlet Hast.,Denizli,5,"80,94","83,09",Ege Bölgesi
606,16.12.2021,Honaz İlçe Devlet Hast.,Denizli,1,"81,12","81,12",Ege Bölgesi
607,16.12.2021,Denizli Çameli TSM.,Denizli,1,"82,21","82,21",Ege Bölgesi
608,16.12.2021,Denizli Honaz İlçe Sağlık Müd.,Denizli,1,"83,67","83,67",Ege Bölgesi
609,16.12.2021,Denizli Sarayköy İlçe Sağlık Müd.,Denizli,1,84,84,Ege Bölgesi
610,16.12.2021,Denizli Tavas İlçe Sağlık Müd.,Denizli,1,"85,72","85,72",Ege Bölgesi
611,16.12.2021,Denizli Acıpayam İlçe Sağlık Müd.,Denizli,1,"88,21","88,21",Ege Bölgesi
612,16.12.2021,Iğdır Tuzluca TSM.,Iğdır,1,"74,53","74,53",Doğu Anadolu Bölgesi
613,16.12.2021,Iğdır Karakoyunlu TSM.,Iğdır,1,"74,86","74,86",Doğu Anadolu Bölgesi
614,16.12.2021,Tuzluca İlçe Devlet Hast.,Iğdır,2,"75,25","78,44",Doğu Anadolu Bölgesi
615,16.12.2021,Iğdır Aralık TSM.,Iğdır,1,"76,36","76,36",Doğu Anadolu Bölgesi
616,16.12.2021,Aralık İlçe Devlet Hast.,Iğdır,2,"76,55","77,63",Doğu Anadolu Bölgesi
617,16.12.2021,Iğdır Merkez TSM.,Iğdır,2,"78,3","78,36",Doğu Anadolu Bölgesi
618,16.12.2021,Iğdır Devlet Hast.,Iğdır,4,"79,46","83,49",Doğu Anadolu Bölgesi
619,16.12.2021,Şaphane İlçe Devlet Hast.,Kütahya,2,"74,54","76,19",Ege Bölgesi
620,16.12.2021,Emet Dr.Fazıl Doğan Devlet Hast.,Kütahya,4,"75,05","75,26",Ege Bölgesi
621,16.12.2021,Domaniç İlçe Devlet Hast.,Kütahya,1,"75,31","75,31",Ege Bölgesi
622,16.12.2021,Tavşanlı Doç. Dr.Mustafa Kalemli Devlet Hast.,Kütahya,7,"75,42","81,11",Ege Bölgesi
623,16.12.2021,Kütahya Evliya Çelebi EAH.,Kütahya,37,"75,62","81,96",Ege Bölgesi
624,16.12.2021,Aslanapa İlçe Devlet Hast.,Kütahya,1,"78,74","78,74",Ege Bölgesi
625,16.12.2021,Simav Doç. Dr.İsmail Karakuyu Devlet Hast.,Kütahya,1,"79,85","79,85",Ege Bölgesi
626,16.12.2021,Tufanbeyli Devlet Hast.,Adana,7,"74,55","76,91",Akdeniz Bölgesi
627,16.12.2021,Pozantı 80.Yıl Devlet Hast.,Adana,4,"76,89","78,4",Akdeniz Bölgesi
628,16.12.2021,Kozan Devlet Hast.,Adana,11,"77,33","83,42",Akdeniz Bölgesi
629,16.12.2021,Ceyhan Devlet Hast.,Adana,7,"78,24","83,73",Akdeniz Bölgesi
630,16.12.2021,Adana Yüreğir Devlet Hast.,Adana,5,"78,63","81,36",Akdeniz Bölgesi
631,16.12.2021,Adana Şehir Hast.,Adana,68,"78,73","86,24",Akdeniz Bölgesi
632,16.12.2021,İmamoğlu Devlet Hast.,Adana,1,"80,38","80,38",Akdeniz Bölgesi
633,16.12.2021,Adana Dr.Ekrem Tok Ruh Sağ.ve Hastal.Hast.,Adana,2,"80,62","82,38",Akdeniz Bölgesi
634,16.12.2021,Şehit Uzman Çavuş Adem Ambarcı İlçe Devlet Hast.,Adana,1,"81,49","81,49",Akdeniz Bölgesi
635,16.12.2021,Seyhan Devlet Hast.,Adana,4,"81,83","86,53",Akdeniz Bölgesi
636,16.12.2021,Kırıkkale Yüksek İhtisas Hast.,Kırıkkale,12,"74,62","83,9",İç Anadolu Bölgesi
637,16.12.2021,Kırıkkale Yahşihan İlçe Sağlık Müd.,Kırıkkale,1,"86,8","86,8",İç Anadolu Bölgesi
638,16.12.2021,Hacıbektaş İlçe Devlet Hast.,Nevşehir,1,"74,71","74,71",İç Anadolu Bölgesi
639,16.12.2021,Derinkuyu İlçe Devlet Hast.,Nevşehir,1,"75,06","75,06",İç Anadolu Bölgesi
640,16.12.2021,Gülşehir İlçe Devlet Hast.,Nevşehir,1,"75,82","75,82",İç Anadolu Bölgesi
641,16.12.2021,Acıgöl İlçe Devlet Hast.,Nevşehir,1,"76,03","76,03",İç Anadolu Bölgesi
642,16.12.2021,Nevşehir Devlet Hast.,Nevşehir,17,"76,54","88,47",İç Anadolu Bölgesi
643,16.12.2021,Kozaklı Fizik Tedavi ve Reh.Hast.,Nevşehir,1,"76,94","76,94",İç Anadolu Bölgesi
644,16.12.2021,Nevşehir Kozaklı TSM.,Nevşehir,1,"78,41","78,41",İç Anadolu Bölgesi
645,16.12.2021,Avanos İlçe Devlet Hast.,Nevşehir,1,"79,68","79,68",İç Anadolu Bölgesi
646,16.12.2021,Pınarbaşı Devlet Hast.,Kayseri,2,"74,86","74,99",İç Anadolu Bölgesi
647,16.12.2021,Felahiye İlçe Devlet Hast.,Kayseri,1,"75,24","75,24",İç Anadolu Bölgesi
648,16.12.2021,Yahyalı Devlet Hast.,Kayseri,6,"75,32","76,17",İç Anadolu Bölgesi
649,16.12.2021,Akkışla İlçe Devlet Hast.,Kayseri,1,"75,35","75,35",İç Anadolu Bölgesi
650,16.12.2021,Sarıoğlan İlçe Devlet Hast.,Kayseri,1,"75,74","75,74",İç Anadolu Bölgesi
651,16.12.2021,Yeşilhisar İlçe Devlet Hast.,Kayseri,2,"75,74","75,82",İç Anadolu Bölgesi
652,16.12.2021,Sarız İlçe Devlet Hast.,Kayseri,1,"75,92","75,92",İç Anadolu Bölgesi
653,16.12.2021,Özvatan İlçe Devlet Hast.,Kayseri,1,"76,01","76,01",İç Anadolu Bölgesi
654,16.12.2021,Tomarza Yaşar Karayel Devlet Hast.,Kayseri,2,"76,06","81,3",İç Anadolu Bölgesi
655,16.12.2021,Develi Hatice-Muammer Kocatürk Devlet Hast.,Kayseri,6,"76,27","81,93",İç Anadolu Bölgesi
656,16.12.2021,Bünyan Devlet Hast.,Kayseri,6,"76,36","81,2",İç Anadolu Bölgesi
657,16.12.2021,Kayseri Şehir Hast.,Kayseri,55,"76,83","86,08",İç Anadolu Bölgesi
658,16.12.2021,Kayseri Devlet Hast.,Kayseri,3,"81,54","87,14",İç Anadolu Bölgesi
659,16.12.2021,Ulus Şehit Piyade Er Hasan Hüseyin Oğuz İlçe Devlet Hast.,Bartın,1,"74,96","74,96",Karadeniz Bölgesi
660,16.12.2021,Bartın Devlet Hast.,Bartın,10,"75,47","82,73",Karadeniz Bölgesi
661,16.12.2021,Harran Devlet Hast.,Şanlıurfa,1,75,75,Güneydoğu Anadolu Bölgesi
662,16.12.2021,Suruç Devlet Hast.,Şanlıurfa,15,"75,92","80,86",Güneydoğu Anadolu Bölgesi
663,16.12.2021,Birecik Devlet Hast.,Şanlıurfa,16,"76,14","78,14",Güneydoğu Anadolu Bölgesi
664,16.12.2021,Ceylanpınar Devlet Hast.,Şanlıurfa,14,"76,39","81,07",Güneydoğu Anadolu Bölgesi
665,16.12.2021,Akçakale Devlet Hast.,Şanlıurfa,6,"76,85","80,82",Güneydoğu Anadolu Bölgesi
666,16.12.2021,Şanlıurfa Akçakale İlçe Sağlık Müd.,Şanlıurfa,1,"76,85","76,85",Güneydoğu Anadolu Bölgesi
667,16.12.2021,Şanlıurfa EAH.,Şanlıurfa,65,"76,93","82,34",Güneydoğu Anadolu Bölgesi
668,16.12.2021,Viranşehir Devlet Hast.,Şanlıurfa,15,"77,25","81,46",Güneydoğu Anadolu Bölgesi
669,16.12.2021,Şanlıurfa Balıklıgöl Devlet Hast.,Şanlıurfa,5,"78,37","79,05",Güneydoğu Anadolu Bölgesi
670,16.12.2021,Siverek Devlet Hast.,Şanlıurfa,8,"79,05","82,86",Güneydoğu Anadolu Bölgesi
671,16.12.2021,Şanlıurfa Suruç İlçe Sağlık Müd.,Şanlıurfa,1,"79,31","79,31",Güneydoğu Anadolu Bölgesi
672,16.12.2021,Şanlıurfa Mehmet Akif İnan EAH.,Şanlıurfa,32,"79,41","87,05",Güneydoğu Anadolu Bölgesi
673,16.12.2021,Şanlıurfa Harran İlçe Sağlık Müd.,Şanlıurfa,1,"79,57","79,57",Güneydoğu Anadolu Bölgesi
674,16.12.2021,Şanlıurfa Viranşehir İlçe Sağlık Müd.,Şanlıurfa,1,"79,61","79,61",Güneydoğu Anadolu Bölgesi
675,16.12.2021,Şanlıurfa Ceylanpınar İlçe Sağlık Müd.,Şanlıurfa,1,"80,63","80,63",Güneydoğu Anadolu Bölgesi
676,16.12.2021,Şanlıurfa Hilvan İlçe Sağlık Müd.,Şanlıurfa,1,"81,3","81,3",Güneydoğu Anadolu Bölgesi
677,16.12.2021,Şanlıurfa Halfeti İlçe Sağlık Müd.,Şanlıurfa,1,"81,52","81,52",Güneydoğu Anadolu Bölgesi
678,16.12.2021,Şanlıurfa Eyyübiye İlçe Sağlık Müd.,Şanlıurfa,1,"83,51","83,51",Güneydoğu Anadolu Bölgesi
679,16.12.2021,Marmara İlçe Devlet Hast.,Balıkesir,1,"75,11","75,11",Marmara Bölgesi
680,16.12.2021,Dursunbey Devlet Hast.,Balıkesir,2,"75,58","76,14",Marmara Bölgesi
681,16.12.2021,Balya İlçe Devlet Hast.,Balıkesir,1,"75,66","75,66",Marmara Bölgesi
682,16.12.2021,Savaştepe Devlet Hast.,Balıkesir,3,"75,87","77,57",Marmara Bölgesi
683,16.12.2021,Gömeç İlçe Devlet Hast.,Balıkesir,1,"76,24","76,24",Marmara Bölgesi
684,16.12.2021,Havran Devlet Hast.,Balıkesir,1,"76,66","76,66",Marmara Bölgesi
685,16.12.2021,Sındırgı Devlet Hast.,Balıkesir,4,"76,8","77,57",Marmara Bölgesi
686,16.12.2021,Manyas Devlet Hast.,Balıkesir,2,"77,14","81,32",Marmara Bölgesi
687,16.12.2021,Susurluk Devlet Hast.,Balıkesir,2,"77,9","79,72",Marmara Bölgesi
688,16.12.2021,Gönen Devlet Hast.,Balıkesir,2,"78,05","78,47",Marmara Bölgesi
689,16.12.2021,Kepsut İlçe Devlet Hast.,Balıkesir,1,"78,48","78,48",Marmara Bölgesi
690,16.12.2021,Balıkesir Dursunbey İlçe Sağlık Müd.,Balıkesir,1,"78,93","78,93",Marmara Bölgesi
691,16.12.2021,Erdek Neyyire Sıtkı Devlet Hast.,Balıkesir,2,"78,99","79,05",Marmara Bölgesi
692,16.12.2021,Bandırma EAH.,Balıkesir,4,"79,06","85,37",Marmara Bölgesi
693,16.12.2021,Ayvalık Devlet Hast.,Balıkesir,2,"79,5","84,8",Marmara Bölgesi
694,16.12.2021,Bigadiç Devlet Hast.,Balıkesir,2,"79,99","80,85",Marmara Bölgesi
695,16.12.2021,Burhaniye Devlet Hast.,Balıkesir,2,"80,12","81,06",Marmara Bölgesi
696,16.12.2021,Balıkesir Savaştepe TSM.,Balıkesir,1,"80,34","80,34",Marmara Bölgesi
697,16.12.2021,Balıkesir Devlet Hast.,Balıkesir,4,"81,14","81,74",Marmara Bölgesi
698,16.12.2021,Balıkesir Atatürk Şehir Hast.,Balıkesir,6,"81,88","85,46",Marmara Bölgesi
699,16.12.2021,İvrindi Devlet Hast.,Balıkesir,1,"84,08","84,08",Marmara Bölgesi
700,16.12.2021,Kuluncak Şehit Mehmet Ali Şekerci İlçe Devlet Hast.,Malatya,1,"75,18","75,18",Doğu Anadolu Bölgesi
701,16.12.2021,Pütürge Devlet Hast.,Malatya,2,"76,02","76,2",Doğu Anadolu Bölgesi
702,16.12.2021,Arapgir Ali Özge Devlet Hast.,Malatya,2,"76,33","76,54",Doğu Anadolu Bölgesi
703,16.12.2021,Darende Hulusi Efendi Devlet Hast.,Malatya,6,"76,58","79,33",Doğu Anadolu Bölgesi
704,16.12.2021,Malatya Hekimhan TSM.,Malatya,1,"77,01","77,01",Doğu Anadolu Bölgesi
705,16.12.2021,Doğanşehir Şehit Esra Köse Başaran Devlet Hast.,Malatya,7,"77,12","81,16",Doğu Anadolu Bölgesi
706,16.12.2021,Malatya EAH.,Malatya,62,"77,52","85,48",Doğu Anadolu Bölgesi
707,16.12.2021,Elazığ Arıcak TSM.,Elazığ,1,"75,19","75,19",Doğu Anadolu Bölgesi
708,16.12.2021,Elazığ Alacakaya TSM.,Elazığ,1,"75,66","75,66",Doğu Anadolu Bölgesi
709,16.12.2021,Arıcak İlçe Devlet Hast.,Elazığ,1,"76,44","76,44",Doğu Anadolu Bölgesi
710,16.12.2021,Elazığ Kovancılar İlçe Sağlık Müd.,Elazığ,1,"76,47","76,47",Doğu Anadolu Bölgesi
711,16.12.2021,Elazığ Palu TSM.,Elazığ,1,"77,03","77,03",Doğu Anadolu Bölgesi
